Customer ID,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn,Age,Under 30,Married,Number of Dependents,Population,Referred a Friend,Number of Referrals,Offer,Avg Monthly Long Distance Charges,Avg Monthly GB Download,Device Protection Plan,Premium Tech Support,Streaming Music,Unlimited Data,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score,Tenure Bins,Satisfaction Score Label
1343-EHPYB,33.215251,-116.53633,Male,No,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,103.4,6603.0,1,61,No,Yes,0,339,Yes,2,None,48.95,13,Yes,No,Yes,Yes,0.0,0,3083.85,9686.85,2,"(60, 72]",2
2034-GDRCN,33.25283,-116.986079,Female,No,No,No,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,90.4,168.2,1,47,No,No,0,14575,No,0,Offer E,10.53,8,No,No,Yes,Yes,0.0,0,21.06,189.26,3,"(0, 12]",3
0219-YTZUE,32.747484,-117.166877,Male,No,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),84.8,371.9,1,26,Yes,Yes,0,30202,Yes,5,Offer E,28.77,19,Yes,No,Yes,Yes,0.0,0,115.08,486.98,3,"(0, 12]",3
0623-IIHUG,32.741499,-117.127409,Female,Yes,No,No,No,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,41.9,840.1,1,77,No,No,0,47689,No,0,None,0.0,8,No,No,No,Yes,0.0,0,0.0,840.1,1,"(12, 24]",1
4572-DVCGN,32.741859,-117.090353,Female,No,No,No,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),80.25,846.0,1,40,No,No,0,73006,No,0,None,27.1,11,No,No,Yes,Yes,0.0,0,271.0,1117.0,3,"(0, 12]",3
9057-MSWCO,32.774046,-117.142454,Male,Yes,Yes,No,No,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),30.75,805.1,1,71,No,Yes,0,11650,No,0,None,0.0,13,No,No,No,No,0.0,140,0.0,945.1,1,"(24, 48]",1
1010-DIAUQ,32.765299,-117.122565,Male,No,No,No,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),96.5,492.55,1,54,No,No,0,33083,No,0,Offer E,20.86,8,Yes,No,Yes,Yes,0.0,0,104.3,596.85,3,"(0, 12]",3
0259-GBZSH,32.85723,-117.209774,Male,No,No,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.65,181.5,1,22,Yes,No,0,34902,No,0,Offer E,40.43,27,No,No,Yes,Yes,0.0,0,80.86,262.36,1,"(0, 12]",1
9601-BRXPO,32.961064,-117.134917,Female,No,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),104.95,2566.5,1,48,No,Yes,0,47224,Yes,1,Offer C,8.91,10,Yes,Yes,Yes,Yes,0.0,0,222.75,2789.25,3,"(24, 48]",3
6905-NIQIN,32.578103,-117.012975,Male,No,No,No,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,50.65,50.65,1,26,Yes,No,0,68776,No,0,Offer E,14.78,59,No,No,Yes,Yes,0.0,0,14.78,65.43,1,"(0, 12]",1
5167-ZFFMM,33.713891,-116.237257,Male,No,No,No,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),90.85,90.85,1,64,No,No,0,56307,No,0,Offer E,8.56,24,No,No,Yes,Yes,0.0,0,8.56,99.41,3,"(0, 12]",3
4895-TMWIR,33.537646,-116.291089,Male,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.95,214.75,1,79,No,Yes,0,3873,Yes,1,None,29.54,0,No,No,No,No,0.0,0,324.94,539.69,1,"(0, 12]",1
0533-BNWKF,33.762759,-116.324817,Female,Yes,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,85.45,4874.7,1,66,No,Yes,0,19702,Yes,2,Offer B,42.82,27,Yes,No,No,No,0.0,90,2355.1,7319.8,1,"(48, 60]",1
6599-CEBNN,33.948558,-116.516976,Female,No,No,No,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),73.95,2524.45,1,63,No,No,0,22796,No,0,Offer C,1.55,14,No,No,No,Yes,0.0,0,52.7,2577.15,3,"(24, 48]",3
0979-PHULV,32.811001,-115.152865,Male,No,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.45,7007.6,1,30,No,Yes,0,8062,Yes,2,Offer A,48.8,26,Yes,No,Yes,Yes,0.0,0,3367.2,10374.8,3,"(60, 72]",3
4800-VHZKI,33.345825,-115.596574,Female,No,No,No,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,19.9,19.9,1,59,No,No,0,2753,No,0,Offer E,36.63,0,No,No,No,No,0.0,0,36.63,56.53,3,"(0, 12]",3
7989-CHGTL,33.906496,-116.569499,Male,No,No,No,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,19.6,19.6,1,52,No,No,0,732,No,0,Offer E,14.17,0,No,No,No,No,0.0,0,14.17,33.77,1,"(0, 12]",1
0334-GDDSO,32.698964,-115.886656,Male,Yes,No,No,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,81.35,233.7,1,77,No,No,0,471,No,0,Offer E,9.22,14,No,No,No,Yes,0.0,0,27.66,261.36,1,"(0, 12]",1
0578-SKVMF,32.790282,-115.689559,Female,No,Yes,No,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,83.3,1845.9,1,23,Yes,Yes,0,1632,Yes,4,None,4.01,53,No,No,Yes,Yes,0.0,0,88.22,1934.12,1,"(12, 24]",1
5564-NEMQO,33.53604,-116.119222,Female,Yes,No,No,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.3,75.3,1,80,No,No,0,17018,No,0,Offer E,35.09,17,Yes,No,No,No,0.0,20,35.09,130.39,2,"(0, 12]",2
9063-ZGTUY,34.667815,-117.536183,Female,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,19.4,1182.55,1,22,Yes,Yes,0,18980,Yes,3,None,46.27,0,No,No,No,No,0.0,0,2822.47,4005.02,3,"(60, 72]",3
2957-LOLHO,34.55082,-117.122396,Male,No,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),45.4,518.9,1,49,No,No,0,31876,No,0,None,11.12,14,No,No,No,Yes,0.0,0,133.44,652.34,3,"(0, 12]",3
7752-XUSCI,34.248061,-117.29028,Female,No,No,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.9,6396.45,1,20,Yes,No,0,10484,No,0,None,10.7,71,Yes,No,Yes,Yes,0.0,0,642.0,7038.45,2,"(48, 60]",2
4110-PFEUZ,34.875144,-116.821698,Female,No,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,69.55,69.55,1,54,No,No,0,678,No,0,Offer E,29.78,13,No,No,No,Yes,0.0,0,29.78,99.33,1,"(0, 12]",1
0256-LTHVJ,34.702766,-116.093376,Female,No,Yes,No,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,81.05,2227.1,1,58,No,Yes,0,23,Yes,1,Offer C,16.85,13,No,No,Yes,Yes,0.0,0,471.8,2698.9,1,"(24, 48]",1
0880-TKATG,34.508417,-116.856103,Male,No,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,101.15,385.9,1,21,Yes,Yes,0,5256,Yes,3,Offer E,9.56,48,Yes,No,Yes,Yes,0.0,0,38.24,424.14,1,"(0, 12]",1
3811-VBYBZ,34.238162,-117.534306,Male,No,No,No,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.8,673.25,1,61,No,No,0,1090,No,0,None,47.03,2,No,No,Yes,No,0.0,10,329.21,1012.46,1,"(0, 12]",1
4640-UHDOS,34.441123,-117.537886,Female,No,Yes,No,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,55.95,734.35,1,60,No,Yes,0,12463,Yes,3,Offer D,19.05,27,No,No,Yes,Yes,0.0,0,247.65,982.0,1,"(12, 24]",1
3583-EKAPL,34.003243,-117.138286,Male,No,No,No,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,55.0,55.0,1,25,Yes,No,0,31230,No,0,None,47.22,53,No,No,Yes,Yes,0.0,0,47.22,102.22,1,"(0, 12]",1
9399-APLBT,34.156758,-117.404686,Female,No,Yes,No,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.7,74.7,1,52,No,Yes,0,18518,No,0,None,21.91,8,No,No,No,Yes,0.0,0,21.91,96.61,1,"(0, 12]",1
2359-KMGLI,34.186211,-117.07683,Male,No,No,No,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,80.25,1861.5,1,52,No,No,0,5395,No,0,Offer C,49.3,20,No,No,No,Yes,0.0,0,1183.2,3044.7,1,"(12, 24]",1
0306-JAELE,35.824572,-116.274755,Male,No,No,No,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,96.1,453.4,1,61,No,No,0,117,No,0,None,31.09,11,No,Yes,Yes,Yes,0.0,0,155.45,608.85,1,"(0, 12]",1
6227-HWPWX,34.486835,-117.362274,Female,No,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),69.0,994.8,1,40,No,No,0,63235,No,0,Offer D,4.67,28,No,No,No,Yes,0.0,0,70.05,1064.85,1,"(12, 24]",1
0447-BEMNG,34.358321,-117.618263,Female,No,Yes,No,No,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),45.3,2145.0,1,28,Yes,Yes,0,4253,Yes,3,None,0.0,58,Yes,No,Yes,No,0.0,140,0.0,2285.0,1,"(24, 48]",1
5949-XIKAE,34.105935,-117.2914,Female,No,Yes,No,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,83.55,680.05,1,32,No,Yes,0,1779,Yes,1,None,32.32,25,No,No,No,Yes,0.0,0,258.56,938.61,1,"(0, 12]",1
8372-JUXUI,34.106922,-117.297553,Male,No,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.35,74.35,1,32,No,No,0,44556,No,0,None,14.02,2,No,No,No,Yes,0.0,0,14.02,88.37,1,"(0, 12]",1
0388-EOPEX,33.890046,-117.455583,Female,No,Yes,No,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.4,139.4,1,28,Yes,Yes,0,71678,Yes,1,None,9.79,41,No,No,No,Yes,0.0,0,19.58,158.98,1,"(0, 12]",1
8205-OTCHB,33.930931,-117.361788,Male,No,No,No,No,No,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),43.75,903.6,1,51,No,No,0,42425,No,0,Offer D,0.0,16,Yes,No,Yes,Yes,0.0,0,0.0,903.6,3,"(12, 24]",3
6235-VDHOM,34.004379,-117.447864,Female,Yes,No,No,No,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,28.45,131.05,1,77,No,No,0,63999,No,0,Offer E,0.0,26,No,No,No,Yes,0.0,0,0.0,131.05,2,"(0, 12]",2
7783-YKGDV,33.888323,-117.277533,Female,No,No,No,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),99.7,1238.45,1,49,No,No,0,1005,No,0,Offer D,16.07,14,Yes,No,Yes,Yes,0.0,0,192.84,1431.29,1,"(0, 12]",1
5609-CEBID,33.644585,-116.871544,Female,Yes,No,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,94.1,1782.4,1,77,No,No,0,39264,No,0,None,48.73,12,Yes,No,No,No,0.0,80,974.6,2837.0,1,"(12, 24]",1
7218-HKQFK,33.761894,-117.120868,Male,No,Yes,No,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,94.2,167.5,1,49,No,Yes,0,4283,Yes,4,None,18.79,19,No,Yes,Yes,Yes,0.0,0,37.58,205.08,2,"(0, 12]",2
4636-QRJKY,33.755039,-116.741796,Female,No,Yes,No,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,80.5,502.85,1,64,No,Yes,0,3588,Yes,1,None,36.12,23,No,Yes,No,Yes,0.0,0,216.72,719.57,3,"(0, 12]",3
5956-VKDTT,33.970661,-117.255039,Female,Yes,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.35,334.8,1,72,No,Yes,0,46214,Yes,4,Offer E,45.76,22,No,No,No,Yes,0.0,0,228.8,563.6,1,"(0, 12]",1
9412-GHEEC,33.581045,-117.14719,Male,No,No,No,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),104.8,4131.95,1,55,No,No,0,18311,No,0,None,35.58,8,Yes,Yes,Yes,Yes,0.0,0,1423.2,5555.15,1,"(24, 48]",1
0257-ZESQC,33.828289,-117.201666,Female,Yes,Yes,No,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.2,1929.35,1,80,No,Yes,0,26357,Yes,2,None,7.02,25,No,No,No,Yes,0.0,0,189.54,2118.89,1,"(24, 48]",1
6825-UYPFK,33.707483,-117.200006,Female,No,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),75.6,1758.6,1,47,No,No,0,18161,No,0,Offer D,27.61,23,No,No,No,Yes,0.0,0,635.03,2393.63,1,"(12, 24]",1
8397-MVTAZ,33.69887,-117.25071,Male,No,Yes,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.05,3480.0,1,22,Yes,Yes,0,13151,Yes,2,Offer C,23.09,52,Yes,No,Yes,No,0.0,20,785.06,4285.06,3,"(24, 48]",3
9282-IZGQK,33.643095,-117.810896,Female,No,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.0,85.0,1,51,No,No,0,41062,No,0,Offer E,30.52,30,No,No,Yes,Yes,0.0,0,30.52,115.52,3,"(0, 12]",3
1342-JPNKI,33.644849,-117.684254,Male,No,No,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),86.05,834.1,1,33,No,No,0,59176,No,0,Offer D,5.92,11,No,No,No,Yes,0.0,0,59.2,893.3,3,"(0, 12]",3
2817-NTQDO,33.666301,-117.969501,Male,No,No,No,No,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),45.55,597.0,1,52,No,No,0,56517,No,0,Offer D,0.0,17,No,Yes,No,Yes,0.0,0,0.0,597.0,3,"(12, 24]",3
6986-IJDHX,33.679659,-118.016195,Male,No,Yes,No,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,86.3,3266.0,1,29,Yes,Yes,0,42663,Yes,5,Offer C,40.25,19,No,No,No,Yes,0.0,0,1569.75,4835.75,1,"(24, 48]",1
5301-GAUUY,33.601309,-117.902304,Male,No,No,No,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.35,2596.15,1,31,No,No,0,4242,No,0,Offer C,1.49,21,No,No,No,Yes,0.0,0,47.68,2643.83,1,"(24, 48]",1
0939-YAPAF,33.748478,-117.858918,Female,No,No,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.25,3527.6,1,44,No,No,0,58157,No,0,Offer C,10.49,17,Yes,No,Yes,Yes,0.0,0,367.15,3894.75,3,"(24, 48]",3
4710-FDUIZ,33.714829,-117.872941,Male,No,Yes,No,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Credit card (automatic),100.3,5614.45,1,50,No,Yes,0,62634,Yes,2,None,26.15,7,No,No,Yes,No,0.0,100,1464.4,7178.85,2,"(48, 60]",2
1218-VKFPE,33.830209,-117.906099,Female,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.0,233.55,1,48,No,Yes,0,68802,Yes,1,Offer D,19.48,0,No,No,No,No,0.0,0,233.76,467.31,1,"(0, 12]",1
3627-FHKBK,33.83796,-117.870494,Female,No,No,No,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,75.3,75.3,1,28,Yes,No,0,34398,No,0,None,4.13,51,No,No,No,Yes,0.0,0,4.13,79.43,1,"(0, 12]",1
2865-TCHJW,33.848733,-117.788357,Female,Yes,No,No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,89.2,346.2,1,74,No,No,0,36301,No,0,None,48.35,24,Yes,No,No,Yes,0.0,0,193.4,539.6,1,"(0, 12]",1
5192-EBGOV,33.924143,-117.79387,Female,Yes,No,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.7,85.7,1,68,No,No,0,1408,No,0,None,45.81,21,No,No,No,Yes,0.0,0,45.81,131.51,1,"(0, 12]",1
0719-SYFRB,33.925833,-117.559639,Female,No,No,No,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,61.65,713.75,1,52,No,No,0,22443,No,0,Offer D,36.24,30,Yes,Yes,No,Yes,0.0,0,434.88,1148.63,1,"(0, 12]",1
3419-SNJJD,33.884073,-117.732197,Female,Yes,Yes,No,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),105.25,6786.4,1,78,No,Yes,0,20893,Yes,3,Offer B,18.39,28,Yes,No,No,Yes,0.0,0,1195.35,7981.75,1,"(60, 72]",1
6543-CPZMK,34.360261,-119.306383,Male,No,Yes,No,No,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,29.95,248.95,1,32,No,Yes,0,32899,Yes,1,Offer E,0.0,9,No,No,No,No,0.0,10,0.0,258.95,2,"(0, 12]",2
4765-OXPPD,34.279221,-119.221437,Female,No,Yes,No,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,65.0,663.05,1,20,Yes,Yes,0,46894,Yes,1,Offer E,6.35,69,Yes,Yes,No,Yes,0.0,0,57.15,720.2,1,"(0, 12]",1
1009-IRMNA,34.110124,-119.100972,Female,No,No,No,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),20.0,137.6,1,27,Yes,No,0,25634,No,0,Offer E,16.04,0,No,No,No,No,0.0,0,112.28,249.88,3,"(0, 12]",3
4554-YGZIH,34.420998,-119.60137,Male,Yes,Yes,No,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),90.05,4547.25,1,75,No,Yes,0,576,Yes,3,Offer B,22.92,14,No,No,No,Yes,0.0,0,1123.08,5670.33,2,"(48, 60]",2
5099-BAILX,34.419203,-119.710008,Male,Yes,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),110.75,4687.9,1,77,No,Yes,0,31727,Yes,1,Offer B,14.52,5,Yes,Yes,No,Yes,0.0,0,624.36,5312.26,2,"(24, 48]",2
7207-RMRDB,34.437945,-119.77191,Female,No,Yes,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.5,6985.65,1,20,Yes,Yes,0,15757,Yes,7,None,34.14,26,Yes,No,Yes,Yes,0.0,0,2219.1,9204.75,1,"(60, 72]",1
4913-EHYUI,35.869626,-119.498771,Male,Yes,Yes,No,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),104.55,5794.65,1,80,No,Yes,0,1054,No,0,Offer B,48.8,12,Yes,No,No,Yes,0.0,0,2732.8,8527.45,1,"(48, 60]",1
0195-IESCP,36.315979,-119.710852,Male,No,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.25,855.3,1,26,Yes,Yes,0,2872,Yes,1,Offer D,2.02,82,No,No,Yes,No,0.0,100,20.2,975.5,3,"(0, 12]",3
4580-TMHJU,35.916943,-120.129921,Female,No,Yes,No,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,56.15,2499.3,1,57,No,Yes,0,14697,Yes,3,None,37.25,20,No,No,No,Yes,0.0,0,1601.75,4101.05,2,"(24, 48]",2
0970-ETWGE,35.523991,-118.400432,Male,No,No,No,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.55,89.55,1,38,No,No,0,1954,No,0,Offer E,42.46,27,No,No,Yes,Yes,0.0,0,42.46,132.01,2,"(0, 12]",2
1626-ERCMM,36.057458,-118.591951,Male,Yes,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.55,1899.65,1,75,No,Yes,0,191,Yes,7,None,5.31,10,No,No,Yes,Yes,0.0,0,106.2,2005.85,1,"(12, 24]",1
0887-HJGAR,36.186867,-120.387793,Male,No,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.7,45.7,1,57,No,No,0,18036,No,0,Offer E,5.55,13,No,No,No,Yes,0.0,0,5.55,51.25,3,"(0, 12]",3
5644-PDMZC,35.772244,-119.209689,Female,Yes,No,No,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,89.5,161.5,1,69,No,No,0,37280,No,0,None,47.47,19,No,No,Yes,Yes,0.0,0,94.94,256.44,2,"(0, 12]",2
9576-ANLXO,35.858054,-119.305858,Female,No,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),69.55,222.3,1,30,No,No,0,9318,No,0,None,26.26,30,No,No,No,Yes,0.0,0,78.78,301.08,1,"(0, 12]",1
2024-BASKD,36.301689,-119.018233,Female,No,No,No,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,74.6,74.6,1,23,Yes,No,0,13333,No,0,Offer E,22.16,47,Yes,No,No,No,0.0,10,22.16,106.76,3,"(0, 12]",3
4160-AMJTL,35.215731,-119.57013,Female,Yes,No,No,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,19.65,164.3,1,74,No,No,0,626,No,0,None,27.95,0,No,No,No,No,0.0,0,223.6,387.9,2,"(0, 12]",2
4464-JCOLN,36.217864,-120.080117,Male,No,Yes,No,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,19.85,35.9,1,40,No,Yes,0,6918,Yes,2,Offer E,15.14,0,No,No,No,No,0.0,0,30.28,66.18,3,"(0, 12]",3
5650-VDUDS,35.852892,-118.397782,Female,No,No,No,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,24.25,96.05,1,48,No,No,0,1873,No,0,Offer E,0.0,16,No,No,No,Yes,0.0,0,0.0,96.05,2,"(0, 12]",2
7538-GWHML,36.462671,-118.997291,Female,No,No,No,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,69.65,145.15,1,52,No,No,0,293,No,0,Offer E,7.64,27,No,No,No,Yes,0.0,0,15.28,160.43,2,"(0, 12]",2
3859-CVCET,36.205465,-119.085807,Female,No,No,No,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.65,191.05,1,47,No,No,0,15508,No,0,None,45.4,27,No,No,No,Yes,0.0,0,181.6,372.65,1,"(0, 12]",1
3276-HDUEG,34.737031,-119.460557,Female,No,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,75.05,75.05,1,23,Yes,No,0,4357,No,0,Offer E,32.86,58,No,No,No,Yes,0.0,0,32.86,107.91,2,"(0, 12]",2
0823-HSCDJ,35.676978,-118.101378,Male,Yes,No,No,No,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,49.15,2550.9,1,76,No,No,0,655,No,0,None,0.0,18,No,No,Yes,No,0.0,30,0.0,2580.9,2,"(48, 60]",2
0822-GAVAP,35.861928,-118.636698,Female,No,No,No,No,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,34.7,62.25,1,19,Yes,No,0,266,No,0,Offer E,0.0,76,No,No,Yes,Yes,0.0,0,0.0,62.25,1,"(0, 12]",1
1448-PWKYE,35.490705,-119.286833,Male,No,Yes,No,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,80.0,80.0,1,48,No,Yes,0,15177,Yes,1,Offer E,35.71,3,No,No,Yes,Yes,0.0,0,35.71,115.71,1,"(0, 12]",1
0067-DKWBL,36.047414,-119.344304,Male,Yes,No,No,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.25,91.1,1,69,No,No,0,2951,No,0,None,43.99,27,No,No,No,Yes,0.0,0,87.98,179.08,2,"(0, 12]",2
2276-YDAVZ,35.690535,-118.552784,Female,No,No,No,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),75.1,270.7,1,63,No,No,0,2515,No,0,Offer E,26.52,10,No,No,No,Yes,0.0,0,79.56,350.26,3,"(0, 12]",3
5896-NPFWW,36.37559,-119.211689,Male,No,Yes,No,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,50.15,168.15,1,23,Yes,Yes,0,30395,Yes,1,None,13.54,51,Yes,No,No,Yes,0.0,0,40.62,208.77,1,"(0, 12]",1
7133-VBDCG,35.16207,-119.194488,Female,No,No,No,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),79.85,2015.35,1,54,No,No,0,20440,No,0,Offer C,26.81,12,No,No,No,Yes,0.0,0,670.25,2685.6,2,"(24, 48]",2
1029-QFBEN,35.236549,-120.727344,Male,No,No,No,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.55,19.55,1,27,Yes,No,0,31982,No,0,None,38.44,0,No,No,No,No,0.0,0,38.44,57.99,2,"(0, 12]",2
4952-YSOGZ,34.601055,-120.382917,Female,No,Yes,No,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.95,381.3,1,48,No,Yes,0,51737,Yes,1,None,4.14,30,No,No,Yes,Yes,0.0,0,16.56,397.86,3,"(0, 12]",3
